QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.363237	149.165040	583.909973	1
1	0	0	31010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
2	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	3	22	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.650000	1
4	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
5	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363552	149.165036	3.650000	1
7	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
8	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363287	149.165038	3.650000	1
10	0	0	31010	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
11	0	0	178	1.000000	-1.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363019	149.165042	3.650000	1
13	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
14	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363022	149.165142	3.650000	1
16	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
17	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363556	149.165137	3.650000	1
19	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
20	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363560	149.165237	3.650000	1
22	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
23	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363025	149.165243	3.650000	1
25	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
26	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363028	149.165344	3.650000	1
28	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
29	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363565	149.165338	3.650000	1
31	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
32	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363568	149.165439	3.650000	1
34	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
35	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363031	149.165445	3.650000	1
37	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
38	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363034	149.165546	3.650000	1
40	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
41	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363569	149.165540	3.650000	1
43	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
44	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363571	149.165641	3.650000	1
46	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
47	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363037	149.165646	3.650000	1
49	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
50	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363040	149.165747	3.650000	1
52	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
53	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363592	149.165741	3.650000	1
55	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
56	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363665	149.165841	3.650000	1
58	0	0	31010	3.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
59	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
60	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363043	149.165848	3.650000	1
61	0	0	31010	3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
62	0	0	178	1.000000	7.152640	-1.000000	0.000000	0.000000	0.000000	0.000000	1
